Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
IMU,1283118,170,965,-131,-6,-4,0
IMU,1283127,170,964,-131,-6,-4,0
IMU,1283137,170,963,-126,-6,-4,0
IMU,1283147,169,964,-129,-6,-4,0
IMU,1283157,169,962,-128,-6,-4,0
IMU,1283166,168,966,-130,-6,-4,0
IMU,1283176,168,966,-129,-6,-4,0
IMU,1283186,172,965,-127,-6,-4,0
IMU,1283196,171,965,-128,-6,-4,0
IMU,1283206,170,965,-130,-6,-4,0
IMU,1283215,170,964,-131,-6,-4,0
IMU,1283225,169,965,-132,-6,-4,0
IMU,1283235,170,964,-132,-6,-4,0
IMU,1283245,168,964,-129,-6,-4,0
IMU,1283254,167,964,-131,-6,-4,0
IMU,1283264,169,965,-130,-6,-4,0
IMU,1283274,169,964,-130,-6,-4,0
IMU,1283284,169,964,-129,-6,-4,0
IMU,1283293,170,963,-131,-6,-4,0
IMU,1283303,168,964,-129,-6,-4,0
IMU,1283313,170,963,-129,-6,-4,0
IMU,1283323,169,964,-131,-6,-4,0
IMU,1283333,169,963,-128,-6,-4,0
IMU,1283342,168,963,-129,-6,-4,0
IMU,1283352,169,965,-128,-6,-4,0
IMU,1283362,169,964,-130,-6,-4,0
IMU,1283372,169,963,-128,-6,-4,0
IMU,1283381,168,963,-127,-6,-4,0
IMU,1283391,169,964,-129,-6,-4,0
IMU,1283401,168,964,-128,-6,-4,0
IMU,1283411,169,965,-130,-6,-4,0
IMU,1283420,170,965,-131,-6,-4,0
IMU,1283430,171,966,-130,-6,-4,0
IMU,1283440,171,964,-130,-6,-4,0
IMU,1283450,168,965,-131,-6,-4,0
IMU,1283459,169,964,-130,-6,-4,0
IMU,1283469,170,965,-130,-6,-4,0
IMU,1283479,170,966,-131,-6,-4,0
IMU,1283489,170,965,-132,-6,-4,0
IMU,1283499,167,966,-131,-6,-4,0
IMU,1283508,168,965,-130,-6,-4,0
IMU,1283518,167,963,-127,-6,-4,0
IMU,1283528,168,964,-129,-6,-4,0
IMU,1283538,169,964,-128,-6,-4,0
IMU,1283547,168,964,-128,-6,-4,0
IMU,1283557,169,964,-128,-6,-4,0
IMU,1283567,171,965,-130,-6,-4,0
IMU,1283577,170,965,-129,-6,-4,0
IMU,1283586,170,964,-126,-6,-4,0
IMU,1283596,170,964,-127,-6,-4,0
IMU,1283606,172,962,-128,-6,-4,0
IMU,1283616,170,964,-130,-6,-4,0
IMU,1283625,169,963,-127,-6,-4,0
IMU,1283635,169,964,-131,-6,-4,0
IMU,1283645,169,964,-130,-6,-4,0
IMU,1283655,169,964,-130,-6,-4,0
IMU,1283665,168,965,-128,-6,-4,0
IMU,1283674,168,964,-129,-6,-4,0
IMU,1283684,171,965,-130,-6,-4,0
IMU,1283694,169,965,-131,-6,-4,0
IMU,1283704,168,964,-130,-6,-4,0
IMU,1283713,169,964,-130,-6,-4,0
IMU,1283723,170,963,-131,-6,-4,0
IMU,1283733,170,964,-130,-6,-4,0
IMU,1283743,170,963,-129,-6,-4,0
IMU,1283752,170,964,-130,-6,-4,0
IMU,1283762,171,965,-130,-6,-4,0
IMU,1283772,168,964,-128,-6,-4,0
IMU,1283782,169,964,-127,-6,-4,0
IMU,1283791,169,964,-130,-6,-4,0
IMU,1283801,170,965,-128,-6,-4,0
IMU,1283811,170,964,-132,-6,-4,0
IMU,1283821,170,965,-131,-6,-4,0
IMU,1283831,170,965,-130,-6,-4,0
IMU,1283840,171,966,-129,-6,-4,0
IMU,1283850,170,966,-131,-6,-4,0
IMU,1283860,171,965,-130,-6,-4,0
IMU,1283870,170,963,-130,-6,-4,0
IMU,1283879,169,964,-130,-6,-4,0
IMU,1283889,169,964,-128,-6,-4,0
IMU,1283899,171,965,-131,-6,-4,0
IMU,1283909,169,964,-131,-6,-4,0
IMU,1283918,170,964,-129,-6,-4,0
IMU,1283928,165,963,-130,-6,-4,0
IMU,1283938,169,965,-131,-6,-4,0
IMU,1283948,170,964,-131,-6,-4,0
IMU,1283958,170,963,-128,-6,-4,0
IMU,1283967,168,964,-128,-6,-4,0
IMU,1283977,169,963,-129,-6,-4,0
IMU,1283987,171,964,-130,-6,-4,0
IMU,1283997,169,964,-132,-6,-4,0
IMU,1284006,169,964,-132,-6,-4,0
IMU,1284016,167,964,-130,-6,-4,0
IMU,1284026,169,963,-130,-6,-4,0
IMU,1284036,169,964,-131,-6,-4,0
IMU,1284045,169,965,-132,-6,-4,0
IMU,1284055,169,963,-132,-6,-4,0
IMU,1284065,171,963,-129,-6,-4,0
IMU,1284075,170,963,-129,-6,-4,0
IMU,1284084,170,964,-127,-6,-4,0
IMU,1284094,169,964,-128,-6,-4,0
IMU,1284104,167,966,-130,-6,-4,0
IMU,1284114,169,966,-129,-6,-4,0
IMU,1284124,168,965,-129,-6,-4,0
IMU,1284133,171,965,-126,-6,-4,0
IMU,1284143,170,966,-128,-6,-4,0
IMU,1284153,169,963,-131,-6,-4,0
IMU,1284163,170,964,-132,-6,-4,0
IMU,1284172,169,964,-130,-6,-4,0
IMU,1284182,169,963,-130,-6,-4,0
IMU,1284192,169,963,-133,-6,-4,0
IMU,1284202,170,965,-131,-6,-4,0
IMU,1284211,170,965,-132,-6,-4,0
IMU,1284221,168,964,-131,-6,-4,0
IMU,1284231,170,967,-129,-6,-4,0
IMU,1284241,170,965,-129,-6,-4,0
IMU,1284250,171,964,-131,-6,-4,0
IMU,1284260,169,964,-129,-6,-4,0
IMU,1284270,169,964,-131,-6,-4,0
IMU,1284280,170,965,-127,-6,-4,0
IMU,1284290,169,966,-130,-6,-4,0
IMU,1284299,168,964,-132,-6,-4,0
IMU,1284309,169,964,-130,-6,-4,0
IMU,1284319,168,966,-130,-6,-4,0
IMU,1284329,167,964,-130,-6,-4,0
IMU,1284338,167,964,-129,-6,-4,0
IMU,1284348,169,965,-126,-6,-4,0
IMU,1284358,172,966,-126,-6,-4,0
IMU,1284368,168,964,-130,-6,-4,0
IMU,1284377,170,965,-132,-6,-4,0
IMU,1284387,170,963,-133,-6,-4,0
IMU,1284397,169,963,-129,-6,-4,0
IMU,1284407,169,964,-128,-6,-4,0
IMU,1284416,171,964,-130,-6,-4,0
IMU,1284426,169,965,-130,-6,-4,0
IMU,1284436,169,964,-130,-6,-4,0
IMU,1284446,168,964,-132,-6,-4,0
IMU,1284456,169,964,-131,-6,-4,0
IMU,1284465,168,965,-131,-6,-4,0
IMU,1284475,170,964,-127,-6,-4,0
IMU,1284485,170,962,-129,-6,-4,0
IMU,1284495,170,961,-130,-6,-4,0
IMU,1284504,170,963,-129,-6,-4,0
IMU,1284514,170,963,-130,-6,-4,0
IMU,1284524,169,962,-128,-6,-4,0
IMU,1284534,169,965,-128,-6,-4,0
IMU,1284543,171,963,-127,-6,-4,0
IMU,1284553,169,965,-130,-6,-4,0
IMU,1284563,169,965,-129,-6,-4,0
IMU,1284573,169,965,-130,-6,-4,0
IMU,1284583,170,964,-129,-6,-4,0
IMU,1284592,171,963,-131,-6,-4,0
IMU,1284602,170,963,-131,-6,-4,0
IMU,1284613,170,964,-131,-6,-4,0
IMU,1284622,171,965,-129,-6,-4,0
IMU,1284632,170,965,-129,-6,-4,0
IMU,1284642,169,965,-128,-6,-4,0
IMU,1284651,169,964,-127,-6,-4,0
IMU,1284661,169,964,-129,-6,-4,0
IMU,1284670,169,966,-128,-6,-4,0
IMU,1284680,168,966,-127,-6,-4,0
IMU,1284690,167,965,-128,-6,-4,0
IMU,1284700,169,965,-128,-6,-4,0
IMU,1284709,168,966,-128,-6,-4,0
IMU,1284719,169,963,-130,-6,-4,0
IMU,1284729,169,965,-132,-6,-4,0
IMU,1284739,168,965,-129,-6,-4,0
IMU,1284749,170,963,-129,-6,-4,0
IMU,1284758,170,964,-131,-6,-4,0
IMU,1284768,169,962,-133,-6,-4,0
IMU,1284778,169,964,-132,-6,-4,0
IMU,1284788,168,963,-132,-6,-4,0
IMU,1284797,169,963,-129,-6,-4,0
IMU,1284807,170,965,-128,-6,-4,0
IMU,1284817,169,964,-125,-6,-4,0
IMU,1284827,169,964,-127,-6,-4,0
IMU,1284836,169,964,-130,-6,-4,0
IMU,1284846,171,964,-131,-6,-4,0
IMU,1284856,169,965,-130,-6,-4,0
IMU,1284866,168,966,-129,-6,-4,0
IMU,1284875,168,965,-130,-6,-4,0
IMU,1284885,168,965,-131,-6,-4,0
IMU,1284895,168,964,-129,-6,-4,0
IMU,1284905,169,963,-129,-6,-4,0
IMU,1284915,168,963,-130,-6,-4,0
IMU,1284924,169,964,-134,-6,-4,0
IMU,1284934,167,963,-131,-6,-4,0
IMU,1284944,167,965,-131,-6,-4,0
IMU,1284954,169,965,-128,-6,-4,0
IMU,1284963,171,966,-128,-6,-4,0
IMU,1284973,170,963,-127,-6,-4,0
IMU,1284983,169,964,-128,-6,-4,0
IMU,1284993,168,963,-132,-6,-4,0
IMU,1285002,169,966,-132,-6,-4,0
IMU,1285012,168,963,-127,-6,-4,0
IMU,1285022,168,963,-129,-6,-4,0
IMU,1285032,170,964,-129,-6,-4,0
IMU,1285041,170,965,-133,-6,-4,0
IMU,1285051,168,964,-129,-6,-4,0
IMU,1285061,168,962,-128,-6,-4,0
IMU,1285071,170,962,-131,-6,-4,0
IMU,1285081,170,963,-131,-6,-4,0
IMU,1285090,170,964,-130,-6,-4,0
IMU,1285100,170,965,-129,-6,-4,0
IMU,1285111,170,962,-131,-6,-4,0
IMU,1285120,171,964,-130,-6,-4,0
IMU,1285130,169,965,-131,-6,-4,0
IMU,1285139,169,965,-130,-6,-4,0
IMU,1285149,169,965,-129,-6,-4,0
IMU,1285160,168,964,-127,-6,-4,0
IMU,1285168,170,964,-130,-6,-4,0
IMU,1285179,170,964,-130,-6,-4,0
IMU,1285189,171,965,-126,-6,-4,0
IMU,1285198,169,966,-129,-6,-4,0
IMU,1285208,169,964,-130,-6,-4,0
IMU,1285217,169,965,-127,-6,-4,0
IMU,1285227,171,964,-129,-6,-4,0
IMU,1285237,171,965,-130,-6,-4,0
IMU,1285247,169,964,-128,-6,-4,0
IMU,1285256,170,965,-132,-6,-4,0
IMU,1285266,170,965,-132,-6,-4,0
IMU,1285276,168,964,-131,-6,-4,0
IMU,1285286,169,964,-130,-6,-4,0
IMU,1285295,169,963,-130,-6,-4,0
IMU,1285305,170,964,-131,-6,-4,0
IMU,1285315,170,964,-131,-6,-4,0
IMU,1285325,169,965,-130,-6,-4,0
IMU,1285334,170,965,-128,-6,-4,0
IMU,1285344,171,964,-127,-6,-4,0
IMU,1285354,169,964,-130,-6,-4,0
IMU,1285364,170,967,-133,-6,-4,0
IMU,1285374,172,964,-129,-6,-4,0
IMU,1285383,169,962,-127,-6,-4,0
IMU,1285393,169,964,-126,-6,-4,0
IMU,1285403,170,965,-128,-6,-4,0
IMU,1285413,171,964,-130,-6,-4,0
IMU,1285422,171,964,-129,-6,-4,0
IMU,1285432,169,964,-132,-6,-4,0
IMU,1285442,170,964,-130,-6,-4,0
IMU,1285452,169,963,-127,-6,-4,0
IMU,1285461,169,965,-130,-6,-4,0
IMU,1285471,167,964,-127,-6,-4,0
IMU,1285481,169,963,-130,-6,-4,0
IMU,1285491,171,963,-128,-6,-4,0
IMU,1285500,169,965,-127,-6,-4,0
IMU,1285510,169,963,-131,-6,-4,0
IMU,1285520,170,964,-127,-6,-4,0
IMU,1285530,169,964,-128,-6,-4,0
IMU,1285540,170,964,-129,-6,-4,0
IMU,1285549,171,962,-129,-6,-4,0
IMU,1285559,171,963,-129,-6,-4,0
IMU,1285569,169,964,-131,-6,-4,0
IMU,1285579,169,963,-130,-6,-4,0
IMU,1285588,169,964,-130,-6,-4,0
IMU,1285598,170,963,-130,-6,-4,0
IMU,1285608,169,964,-130,-6,-4,0
IMU,1285618,167,964,-130,-6,-4,0
IMU,1285627,170,965,-126,-6,-4,0
IMU,1285637,169,966,-129,-6,-4,0
IMU,1285647,169,965,-132,-6,-4,0
IMU,1285658,169,965,-129,-6,-4,0
IMU,1285666,169,966,-129,-6,-4,0
IMU,1285677,169,965,-127,-6,-4,0
IMU,1285686,169,964,-129,-6,-4,0
IMU,1285696,168,964,-129,-6,-4,0
IMU,1285707,169,963,-129,-6,-4,0
IMU,1285715,169,964,-130,-6,-4,0
IMU,1285726,169,963,-129,-6,-4,0
IMU,1285736,169,962,-131,-6,-4,0
IMU,1285745,170,962,-130,-6,-4,0
IMU,1285754,170,965,-130,-6,-4,0
IMU,1285764,169,962,-128,-6,-4,0
IMU,1285774,171,962,-129,-6,-4,0
IMU,1285784,169,965,-131,-6,-4,0
IMU,1285793,169,965,-128,-6,-4,0
IMU,1285803,169,963,-127,-6,-4,0
IMU,1285813,172,965,-128,-6,-4,0
IMU,1285823,170,964,-130,-6,-4,0
IMU,1285833,170,962,-131,-6,-4,0
IMU,1285842,170,962,-131,-6,-4,0
IMU,1285852,171,964,-130,-6,-4,0
IMU,1285862,169,965,-128,-6,-4,0
IMU,1285872,169,965,-130,-6,-4,0
IMU,1285881,169,964,-132,-6,-4,0
IMU,1285891,169,963,-131,-6,-4,0
IMU,1285901,169,965,-128,-6,-4,0
IMU,1285911,168,965,-128,-6,-4,0
IMU,1285920,169,964,-129,-6,-4,0
IMU,1285930,168,964,-130,-6,-4,0
IMU,1285940,170,964,-129,-6,-4,0
IMU,1285950,168,964,-128,-6,-4,0
IMU,1285959,169,965,-130,-6,-4,0
IMU,1285969,169,963,-132,-6,-4,0
IMU,1285979,169,963,-130,-6,-4,0
IMU,1285989,169,965,-130,-6,-4,0
IMU,1285999,169,964,-130,-6,-4,0
IMU,1286008,170,963,-131,-6,-4,0
IMU,1286018,169,964,-131,-6,-4,0
IMU,1286028,169,964,-131,-6,-4,0
IMU,1286038,169,962,-130,-6,-4,0
IMU,1286047,169,964,-129,-6,-4,0
IMU,1286057,170,962,-129,-6,-4,0
IMU,1286067,169,964,-128,-6,-4,0
IMU,1286077,170,966,-132,-6,-4,0
IMU,1286086,169,964,-133,-6,-4,0
IMU,1286096,169,964,-130,-6,-4,0
IMU,1286106,170,964,-131,-6,-4,0
IMU,1286116,170,965,-128,-6,-4,0
IMU,1286125,169,963,-129,-6,-4,0
IMU,1286135,169,963,-129,-6,-4,0
IMU,1286145,171,963,-128,-6,-4,0
IMU,1286155,171,964,-130,-6,-4,0
IMU,1286165,169,964,-125,-6,-4,0
IMU,1286174,170,963,-129,-6,-4,0
IMU,1286184,171,965,-130,-6,-4,0
IMU,1286195,170,965,-128,-6,-4,0
IMU,1286204,171,964,-130,-6,-4,0
IMU,1286213,170,964,-129,-6,-4,0
IMU,1286223,169,965,-132,-6,-4,0
IMU,1286233,170,964,-133,-6,-4,0
IMU,1286243,170,965,-129,-6,-4,0
IMU,1286252,170,963,-127,-6,-4,0
IMU,1286262,171,964,-128,-6,-4,0
IMU,1286272,170,964,-127,-6,-4,0
IMU,1286282,170,965,-129,-6,-4,0
IMU,1286291,170,965,-129,-6,-4,0
IMU,1286301,171,965,-131,-6,-4,0
IMU,1286311,170,966,-131,-6,-4,0
IMU,1286321,171,965,-132,-6,-4,0
IMU,1286331,168,964,-129,-6,-4,0
IMU,1286340,169,963,-127,-6,-4,0
IMU,1286350,169,963,-129,-6,-4,0
IMU,1286360,171,964,-127,-6,-4,0
IMU,1286370,169,963,-128,-6,-4,0
IMU,1286379,171,963,-128,-6,-4,0
IMU,1286389,169,963,-131,-6,-4,0
IMU,1286399,169,964,-128,-6,-4,0
IMU,1286409,169,965,-129,-6,-4,0
IMU,1286418,169,964,-130,-6,-4,0
IMU,1286428,169,964,-127,-6,-4,0
IMU,1286438,169,964,-129,-6,-4,0
IMU,1286448,170,965,-130,-6,-4,0
IMU,1286458,170,967,-129,-6,-4,0
IMU,1286467,169,965,-129,-6,-4,0
IMU,1286478,169,963,-129,-6,-4,0
IMU,1286487,168,964,-131,-6,-4,0
IMU,1286497,169,964,-131,-6,-4,0
IMU,1286507,170,963,-130,-6,-4,0
IMU,1286516,170,964,-129,-6,-4,0
IMU,1286526,170,964,-129,-6,-4,0
IMU,1286536,169,965,-131,-6,-4,0
IMU,1286545,168,965,-130,-6,-4,0
IMU,1286555,170,965,-128,-6,-4,0
IMU,1286565,170,964,-130,-6,-4,0
IMU,1286575,169,964,-131,-6,-4,0
IMU,1286584,170,964,-131,-6,-4,0
IMU,1286594,171,965,-129,-6,-4,0
IMU,1286604,169,965,-132,-6,-4,0
IMU,1286614,169,966,-128,-6,-4,0
IMU,1286624,169,965,-129,-6,-4,0
IMU,1286633,168,963,-131,-6,-4,0
IMU,1286643,168,963,-130,-6,-4,0
IMU,1286653,169,964,-129,-6,-4,0
IMU,1286663,170,964,-129,-6,-4,0
IMU,1286672,172,965,-128,-6,-4,0
IMU,1286682,169,964,-129,-6,-4,0
IMU,1286692,170,966,-127,-6,-4,0
IMU,1286702,168,965,-130,-6,-4,0
IMU,1286711,169,964,-130,-6,-4,0
IMU,1286721,171,964,-130,-6,-4,0
IMU,1286731,170,965,-130,-6,-4,0
IMU,1286741,170,965,-128,-6,-4,0
IMU,1286750,167,964,-128,-6,-4,0
IMU,1286760,169,965,-129,-6,-4,0
IMU,1286770,169,965,-128,-6,-4,0
IMU,1286780,168,963,-128,-6,-4,0
IMU,1286790,169,964,-129,-6,-4,0
IMU,1286799,168,965,-133,-6,-4,0
IMU,1286809,170,964,-130,-6,-4,0
IMU,1286819,169,965,-130,-6,-4,0
IMU,1286829,169,962,-131,-6,-4,0
IMU,1286838,172,964,-130,-6,-4,0
IMU,1286848,170,965,-131,-6,-4,0
IMU,1286858,169,964,-129,-6,-4,0
IMU,1286868,168,965,-129,-6,-4,0
IMU,1286877,168,964,-130,-6,-4,0
IMU,1286887,168,964,-129,-6,-4,0
IMU,1286897,169,966,-130,-6,-4,0
IMU,1286907,169,964,-133,-6,-4,0
IMU,1286916,169,963,-131,-6,-4,0
IMU,1286926,170,964,-130,-6,-4,0
IMU,1286937,167,965,-131,-6,-4,0
IMU,1286947,168,964,-131,-6,-4,0
IMU,1286956,169,963,-129,-6,-4,0
IMU,1286966,168,966,-129,-6,-4,0
IMU,1286975,168,964,-130,-6,-4,0
IMU,1286985,169,963,-129,-6,-4,0
IMU,1286996,170,963,-130,-6,-4,0
IMU,1287004,170,964,-131,-6,-4,0
IMU,1287014,169,965,-130,-6,-4,0
IMU,1287024,169,965,-131,-6,-4,0
IMU,1287034,170,964,-129,-6,-4,0
IMU,1287043,169,965,-128,-6,-4,0
IMU,1287053,171,962,-129,-6,-4,0
IMU,1287063,170,962,-128,-6,-4,0
IMU,1287073,169,965,-130,-6,-4,0
IMU,1287083,171,963,-130,-6,-4,0
IMU,1287092,171,963,-133,-6,-4,0
IMU,1287102,170,964,-132,-6,-4,0
IMU,1287112,168,966,-132,-6,-4,0
IMU,1287122,169,964,-129,-6,-4,0
IMU,1287131,168,963,-128,-6,-4,0
IMU,1287141,170,961,-129,-6,-4,0
IMU,1287151,170,962,-131,-6,-4,0
IMU,1287161,170,962,-130,-6,-4,0
IMU,1287170,170,964,-128,-6,-4,0
IMU,1287180,170,963,-129,-6,-4,0
IMU,1287190,169,965,-130,-6,-4,0
IMU,1287200,168,965,-130,-6,-4,0
IMU,1287209,170,966,-130,-6,-4,0
IMU,1287219,169,966,-131,-6,-4,0
IMU,1287229,170,967,-127,-6,-4,0
IMU,1287239,171,964,-129,-6,-4,0
IMU,1287249,170,965,-129,-6,-4,0
IMU,1287258,169,964,-131,-6,-4,0
IMU,1287268,168,964,-131,-6,-4,0
IMU,1287278,167,963,-130,-6,-4,0
IMU,1287288,170,963,-131,-6,-4,0
IMU,1287297,169,963,-130,-6,-4,0
IMU,1287307,169,964,-128,-6,-4,0
IMU,1287317,171,964,-129,-6,-4,0
IMU,1287327,170,964,-131,-6,-4,0
IMU,1287336,170,963,-131,-6,-4,0
IMU,1287346,170,963,-128,-6,-4,0
IMU,1287356,170,963,-130,-6,-4,0
IMU,1287366,169,963,-129,-6,-4,0
IMU,1287375,169,964,-129,-6,-4,0
IMU,1287385,170,966,-130,-6,-4,0
IMU,1287395,171,964,-130,-6,-4,0
IMU,1287405,170,964,-130,-6,-4,0
IMU,1287415,169,964,-130,-6,-4,0
IMU,1287424,170,964,-129,-6,-4,0
IMU,1287434,171,964,-131,-6,-4,0
IMU,1287444,169,963,-129,-6,-4,0
IMU,1287454,170,965,-129,-6,-4,0
IMU,1287463,169,962,-130,-6,-4,0
IMU,1287473,169,962,-130,-6,-4,0
IMU,1287483,169,964,-130,-6,-4,0
IMU,1287493,169,963,-131,-6,-4,0
IMU,1287502,170,965,-128,-6,-4,0
IMU,1287512,168,965,-130,-6,-4,0
IMU,1287522,168,965,-130,-6,-4,0
IMU,1287532,169,962,-129,-6,-4,0
IMU,1287541,169,965,-130,-6,-4,0
IMU,1287552,170,963,-130,-6,-4,0
IMU,1287561,169,963,-129,-6,-4,0
IMU,1287571,167,964,-131,-6,-4,0
IMU,1287581,169,963,-131,-6,-4,0
IMU,1287590,169,963,-131,-6,-4,0
IMU,1287601,168,965,-129,-6,-4,0
IMU,1287610,169,964,-131,-6,-4,0
IMU,1287620,169,963,-130,-6,-4,0
IMU,1287629,168,964,-130,-6,-4,0
IMU,1287639,169,964,-130,-6,-4,0
IMU,1287649,167,963,-129,-6,-4,0
IMU,1287659,170,963,-130,-6,-4,0
IMU,1287668,169,965,-128,-6,-4,0
IMU,1287678,168,967,-130,-6,-4,0
IMU,1287688,168,967,-129,-6,-4,0
IMU,1287698,171,965,-128,-6,-4,0
IMU,1287708,171,964,-128,-6,-4,0
IMU,1287717,168,962,-129,-6,-4,0
IMU,1287727,170,964,-128,-6,-4,0
IMU,1287737,170,964,-130,-6,-4,0
IMU,1287747,170,963,-127,-6,-4,0
IMU,1287756,169,964,-127,-6,-4,0
IMU,1287766,169,962,-130,-6,-4,0
IMU,1287776,169,963,-128,-6,-4,0
IMU,1287786,170,965,-129,-6,-4,0
IMU,1287795,170,965,-128,-6,-4,0
IMU,1287805,169,964,-132,-6,-4,0
IMU,1287815,169,964,-131,-6,-4,0
IMU,1287825,170,965,-129,-6,-4,0
IMU,1287834,169,965,-130,-6,-4,0
IMU,1287844,170,963,-129,-6,-4,0
IMU,1287854,168,963,-129,-6,-4,0
IMU,1287864,167,965,-131,-6,-4,0
IMU,1287874,169,964,-130,-6,-4,0
IMU,1287883,169,964,-130,-6,-4,0
IMU,1287893,169,964,-131,-6,-4,0
IMU,1287903,169,965,-131,-6,-4,0
IMU,1287913,168,965,-129,-6,-4,0
IMU,1287922,170,964,-130,-6,-4,0
IMU,1287932,171,964,-130,-6,-4,0
IMU,1287942,170,964,-129,-6,-4,0
IMU,1287952,170,966,-132,-6,-4,0
IMU,1287961,169,965,-130,-6,-4,0
IMU,1287971,167,966,-131,-6,-4,0
IMU,1287981,169,964,-130,-6,-4,0
IMU,1287991,169,965,-131,-6,-4,0
IMU,1288000,168,964,-130,-6,-4,0
IMU,1288010,171,965,-129,-6,-4,0
IMU,1288020,169,964,-132,-6,-4,0
IMU,1288030,169,966,-130,-6,-4,0
IMU,1288040,169,965,-131,-6,-4,0
IMU,1288049,169,963,-128,-6,-4,0
IMU,1288059,167,963,-128,-6,-4,0
IMU,1288069,169,964,-131,-6,-4,0
IMU,1288079,169,965,-132,-6,-4,0
IMU,1288089,170,965,-131,-6,-4,0
IMU,1288099,169,964,-129,-6,-4,0
IMU,1288108,168,964,-130,-6,-4,0
IMU,1288119,168,963,-131,-6,-4,0
IMU,1288127,168,962,-130,-6,-4,0
IMU,1288137,167,964,-130,-6,-4,0
IMU,1288148,169,963,-129,-6,-4,0
IMU,1288157,169,964,-127,-6,-4,0
IMU,1288166,169,964,-130,-6,-4,0
IMU,1288177,170,964,-130,-6,-4,0
IMU,1288186,169,965,-130,-6,-4,0
IMU,1288196,169,965,-130,-6,-4,0
IMU,1288206,169,964,-131,-6,-4,0
IMU,1288215,169,964,-130,-6,-4,0
IMU,1288225,168,962,-131,-6,-4,0
IMU,1288235,169,963,-130,-6,-4,0
IMU,1288245,169,963,-128,-6,-4,0
IMU,1288254,170,964,-128,-6,-4,0
IMU,1288264,170,964,-130,-6,-4,0
IMU,1288274,169,965,-129,-6,-4,0
IMU,1288284,169,964,-129,-6,-4,0
IMU,1288293,169,964,-129,-6,-4,0
IMU,1288303,166,965,-130,-6,-4,0
IMU,1288313,168,964,-131,-6,-4,0
IMU,1288323,169,965,-130,-6,-4,0
IMU,1288333,168,964,-130,-6,-4,0
IMU,1288342,169,965,-131,-6,-4,0
IMU,1288352,168,964,-129,-6,-4,0
IMU,1288362,169,965,-132,-6,-4,0
IMU,1288372,170,963,-131,-6,-4,0
IMU,1288381,170,965,-130,-6,-4,0
IMU,1288391,169,965,-132,-6,-4,0
IMU,1288401,169,964,-129,-6,-4,0
IMU,1288411,169,964,-128,-6,-4,0
IMU,1288420,170,964,-127,-6,-4,0
IMU,1288430,169,965,-130,-6,-4,0
IMU,1288440,172,964,-131,-6,-4,0
IMU,1288450,170,964,-129,-6,-4,0
IMU,1288459,170,965,-130,-6,-4,0
IMU,1288469,170,965,-129,-6,-4,0
IMU,1288479,170,964,-129,-6,-4,0
IMU,1288489,171,963,-128,-6,-4,0
IMU,1288499,170,962,-129,-6,-4,0
IMU,1288508,171,963,-130,-6,-4,0
IMU,1288518,170,963,-130,-6,-4,0
IMU,1288528,168,963,-128,-6,-4,0
IMU,1288538,169,966,-127,-6,-4,0
IMU,1288548,169,965,-130,-6,-4,0
IMU,1288557,170,964,-128,-6,-4,0
IMU,1288568,169,965,-130,-6,-4,0
IMU,1288578,169,965,-127,-6,-4,0
IMU,1288586,168,964,-127,-6,-4,0
IMU,1288597,170,961,-127,-6,-4,0
IMU,1288606,171,964,-128,-6,-4,0
IMU,1288616,170,963,-128,-6,-4,0
IMU,1288625,169,965,-129,-6,-4,0
IMU,1288635,166,964,-130,-6,-4,0
IMU,1288645,168,963,-127,-6,-4,0
IMU,1288655,170,963,-130,-6,-4,0
IMU,1288665,168,964,-130,-6,-4,0
IMU,1288674,168,963,-130,-6,-4,0
IMU,1288684,169,964,-132,-6,-4,0
IMU,1288694,169,965,-133,-6,-4,0
IMU,1288704,170,963,-131,-6,-4,0
IMU,1288713,170,963,-129,-6,-4,0
IMU,1288723,169,962,-129,-6,-4,0
IMU,1288733,169,965,-131,-6,-4,0
IMU,1288743,168,966,-130,-6,-4,0
IMU,1288752,169,965,-133,-6,-4,0
IMU,1288762,169,964,-130,-6,-4,0
IMU,1288772,167,965,-131,-6,-4,0
IMU,1288782,168,965,-127,-6,-4,0
IMU,1288791,171,965,-130,-6,-4,0
IMU,1288801,169,965,-131,-6,-4,0
IMU,1288811,169,966,-127,-6,-4,0
IMU,1288821,169,966,-129,-6,-4,0
IMU,1288831,168,964,-129,-6,-4,0
IMU,1288840,169,963,-131,-6,-4,0
IMU,1288850,170,966,-130,-6,-4,0
IMU,1288860,171,966,-131,-6,-4,0
IMU,1288870,169,964,-130,-6,-4,0
IMU,1288879,169,964,-131,-6,-4,0
IMU,1288889,169,964,-129,-6,-4,0
IMU,1288899,170,964,-130,-6,-4,0
IMU,1288909,172,963,-130,-6,-4,0
IMU,1288918,170,964,-131,-6,-4,0
IMU,1288928,170,963,-130,-6,-4,0
IMU,1288938,170,963,-129,-6,-4,0
IMU,1288948,170,965,-128,-6,-4,0
IMU,1288958,171,965,-128,-6,-4,0
IMU,1288967,170,962,-130,-6,-4,0
IMU,1288977,169,965,-129,-6,-4,0
IMU,1288987,169,963,-128,-6,-4,0
IMU,1288997,171,963,-129,-6,-4,0
IMU,1289006,170,963,-129,-6,-4,0
IMU,1289016,169,964,-130,-6,-4,0
IMU,1289026,169,963,-131,-6,-4,0
IMU,1289036,169,965,-131,-6,-4,0
