Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
IMU,115245,92,753,712,-9,-10,7
IMU,115254,107,755,741,-7,-9,6
IMU,115264,100,758,735,-9,-8,5
IMU,115274,119,767,751,-7,-7,4
IMU,115284,115,759,733,-8,-5,2
IMU,115293,114,762,742,-6,-4,1
IMU,115303,91,764,732,-7,-3,0
IMU,115313,75,763,738,-6,-3,0
IMU,115323,84,753,720,-7,-3,0
IMU,115333,75,753,729,-5,-3,0
IMU,115342,46,747,713,-6,-3,0
IMU,115352,36,751,729,-6,-4,0
IMU,115362,44,747,713,-7,-4,1
IMU,115372,58,752,725,-6,-4,1
IMU,115381,54,753,714,-7,-4,1
IMU,115391,55,754,721,-6,-4,1
IMU,115401,67,752,717,-7,-4,1
IMU,115411,89,755,730,-6,-5,1
IMU,115420,116,757,740,-7,-4,1
IMU,115430,120,756,738,-6,-3,0
IMU,115440,120,757,739,-6,-3,0
IMU,115450,119,756,736,-6,-3,0
IMU,115459,113,757,735,-6,-2,-1
IMU,115469,102,754,731,-6,-1,-2
IMU,115479,91,752,723,-6,-1,-2
IMU,115489,69,751,723,-6,-1,-2
IMU,115499,57,750,721,-6,-1,-2
IMU,115508,57,750,725,-6,-2,-1
IMU,115518,60,747,726,-6,-2,-1
IMU,115528,69,746,729,-6,-3,0
IMU,115538,76,746,726,-6,-3,0
IMU,115547,83,745,727,-6,-2,-1
IMU,115557,90,746,723,-6,-2,-1
IMU,115567,97,748,717,-6,-2,-2
IMU,115577,96,745,713,-6,-1,-2
IMU,115586,97,743,712,-6,-1,-3
IMU,115596,91,742,712,-6,-1,-3
IMU,115606,83,740,712,-6,-1,-3
IMU,115616,74,739,711,-6,-1,-3
IMU,115625,75,740,709,-6,-2,-2
IMU,115635,73,741,715,-6,-2,-2
IMU,115645,73,741,718,-7,-2,-2
IMU,115655,67,739,717,-7,-2,-1
IMU,115665,67,741,718,-7,-3,-1
IMU,115674,69,746,719,-7,-3,0
IMU,115684,74,747,725,-7,-3,0
IMU,115694,84,749,723,-6,-3,0
IMU,115704,88,748,721,-7,-3,0
IMU,115713,91,745,719,-7,-3,-1
IMU,115723,88,745,722,-7,-3,-1
IMU,115733,85,747,716,-7,-2,-1
IMU,115743,81,745,719,-7,-2,-1
IMU,115752,78,746,721,-7,-2,-2
IMU,115762,72,748,721,-7,-2,-2
IMU,115772,61,747,715,-7,-2,-2
IMU,115782,56,749,713,-7,-2,-1
IMU,115791,59,747,710,-7,-3,-1
IMU,115801,67,748,721,-7,-3,0
IMU,115811,73,749,726,-7,-3,0
IMU,115821,74,757,724,-7,-3,0
IMU,115831,73,750,723,-7,-3,0
IMU,115840,73,756,720,-8,-3,0
IMU,115850,76,755,715,-7,-3,0
IMU,115860,75,760,731,-7,-3,0
IMU,115870,78,754,721,-7,-3,0
IMU,115879,72,754,733,-7,-3,0
IMU,115889,66,753,722,-7,-3,0
IMU,115899,60,752,731,-7,-4,0
IMU,115909,58,750,724,-7,-4,0
IMU,115918,55,752,730,-7,-4,0
IMU,115928,58,752,726,-7,-5,0
IMU,115938,58,756,725,-8,-5,1
IMU,115948,60,758,722,-7,-5,1
IMU,115958,66,762,722,-8,-5,1
IMU,115967,73,760,723,-7,-5,2
IMU,115977,74,762,723,-8,-5,1
IMU,115987,74,762,721,-7,-5,1
IMU,115997,66,763,719,-7,-5,1
IMU,116006,64,765,714,-7,-5,1
IMU,116016,62,767,712,-7,-5,2
IMU,116026,60,767,715,-7,-6,2
IMU,116036,63,767,714,-8,-6,2
IMU,116045,62,767,717,-7,-6,2
IMU,116055,63,769,716,-8,-6,2
IMU,116065,70,777,714,-7,-6,2
IMU,116075,75,778,709,-7,-6,2
IMU,116084,80,782,711,-7,-5,2
IMU,116094,83,783,707,-7,-5,1
IMU,116104,81,788,705,-7,-5,1
IMU,116114,87,789,701,-7,-5,1
IMU,116124,91,788,699,-7,-4,0
IMU,116133,93,788,701,-7,-4,0
IMU,116143,83,786,690,-7,-3,0
IMU,116153,73,786,687,-6,-3,0
IMU,116163,64,785,679,-6,-4,0
IMU,116172,67,785,677,-6,-4,0
IMU,116183,113,773,691,-6,-5,0
IMU,116192,130,783,731,-6,-4,0
IMU,116202,81,784,633,-6,-2,-1
IMU,116212,106,783,700,-6,-4,0
IMU,116221,85,787,666,-7,-3,0
IMU,116232,92,795,665,-6,-3,0
IMU,116241,118,792,669,-6,-3,-1
IMU,116250,78,802,657,-6,-2,-2
IMU,116260,77,796,645,-6,-3,-1
IMU,116270,70,798,674,-6,-3,-1
IMU,116280,59,790,656,-6,-4,0
IMU,116290,137,787,712,-6,-3,-1
IMU,116299,47,788,645,-6,-3,-1
IMU,116309,41,800,689,-7,-5,0
IMU,116319,43,787,664,-6,-5,1
IMU,116329,36,824,694,-8,-5,0
IMU,116338,152,803,629,-5,-5,0
IMU,116348,117,825,724,-7,-2,-2
IMU,116358,98,806,650,-5,-1,-3
IMU,116368,117,817,746,-5,0,-5
IMU,116377,99,777,661,-4,1,-6
IMU,116387,122,798,738,-5,2,-8
IMU,116397,112,783,650,-4,3,-9
IMU,116407,45,809,695,-4,4,-10
IMU,116416,84,787,664,-4,3,-10
IMU,116426,76,811,718,-5,4,-10
IMU,116436,76,783,678,-4,4,-11
IMU,116446,95,808,740,-4,6,-12
IMU,116456,101,776,691,-3,8,-14
IMU,116465,50,779,794,-4,9,-16
IMU,116475,52,753,717,-3,10,-17
IMU,116485,16,766,765,-3,9,-17
IMU,116495,25,763,735,-3,8,-16
IMU,116504,29,772,763,-3,7,-15
IMU,116514,10,757,740,-3,6,-13
IMU,116524,3,752,774,-4,5,-12
IMU,116534,-20,738,768,-4,3,-10
IMU,116543,0,753,782,-4,3,-10
IMU,116553,50,748,767,-4,3,-9
IMU,116563,47,744,772,-4,3,-10
IMU,116573,22,733,755,-4,4,-10
IMU,116583,33,737,766,-3,4,-10
IMU,116592,41,736,753,-3,3,-9
IMU,116602,50,728,742,-4,2,-9
IMU,116612,36,726,747,-4,1,-8
IMU,116622,8,731,735,-5,0,-6
IMU,116631,-3,726,738,-5,0,-5
IMU,116641,1,725,725,-6,-1,-3
IMU,116651,15,729,734,-6,-2,-2
IMU,116661,27,731,732,-6,-3,-1
IMU,116670,14,734,740,-6,-4,0
IMU,116681,11,729,736,-6,-5,1
IMU,116690,8,731,742,-6,-6,2
IMU,116700,24,731,746,-7,-7,3
IMU,116709,36,732,749,-6,-8,4
IMU,116719,43,724,751,-7,-8,4
IMU,116730,31,721,769,-7,-8,3
IMU,116739,35,718,782,-7,-8,3
IMU,116750,23,714,773,-6,-7,3
IMU,116759,25,710,770,-6,-7,3
IMU,116768,20,708,761,-6,-6,2
IMU,116778,10,704,761,-6,-7,2
IMU,116788,14,701,766,-6,-7,3
IMU,116797,20,693,755,-6,-7,3
IMU,116807,29,692,759,-6,-7,3
IMU,116817,36,689,749,-6,-7,3
IMU,116827,40,688,756,-6,-7,2
IMU,116836,33,682,746,-7,-6,2
IMU,116846,22,681,748,-7,-7,2
IMU,116856,15,684,737,-7,-7,3
IMU,116866,18,689,736,-7,-7,3
IMU,116875,10,692,735,-7,-7,3
IMU,116885,-1,693,739,-7,-8,4
IMU,116895,0,696,740,-8,-8,4
IMU,116905,0,700,744,-7,-8,4
IMU,116915,2,703,744,-8,-8,4
IMU,116924,4,706,739,-7,-8,4
IMU,116934,6,709,743,-7,-8,4
IMU,116944,11,713,744,-7,-7,4
IMU,116954,12,715,749,-7,-7,4
IMU,116963,23,717,752,-7,-7,3
IMU,116973,11,718,748,-7,-6,3
IMU,116983,11,720,755,-7,-6,2
IMU,116993,2,721,745,-7,-5,2
IMU,117002,-3,715,746,-7,-5,2
IMU,117012,-5,715,741,-7,-5,2
IMU,117022,3,712,741,-6,-5,1
IMU,117032,6,715,739,-7,-4,1
IMU,117041,15,717,740,-6,-4,1
IMU,117051,18,722,740,-7,-4,1
IMU,117061,18,725,733,-7,-4,1
IMU,117071,19,727,739,-7,-4,0
IMU,117081,22,728,740,-7,-4,0
IMU,117090,35,734,742,-7,-3,0
IMU,117100,38,739,740,-7,-3,0
IMU,117110,37,741,740,-7,-3,0
IMU,117120,47,743,742,-7,-3,0
IMU,117129,52,745,753,-6,-3,0
IMU,117139,58,744,758,-6,-3,0
IMU,117149,62,745,754,-6,-3,0
IMU,117159,54,749,758,-6,-3,0
IMU,117168,50,753,754,-6,-3,0
IMU,117178,50,755,752,-6,-2,0
IMU,117188,50,755,752,-6,-2,0
IMU,117198,49,753,748,-6,-2,-1
IMU,117208,41,758,733,-6,-1,-1
IMU,117217,30,763,729,-5,-1,-1
IMU,117227,24,764,722,-6,-1,-1
IMU,117237,27,758,723,-5,-2,-1
IMU,117247,40,750,720,-6,-2,-1
IMU,117256,37,753,736,-6,-2,-1
IMU,117266,25,748,723,-6,-2,0
IMU,117276,12,754,725,-6,-3,0
IMU,117286,28,747,723,-7,-3,0
IMU,117295,36,746,729,-7,-4,1
IMU,117305,47,740,725,-7,-4,2
IMU,117315,57,750,735,-6,-4,1
IMU,117325,53,754,711,-6,-4,1
IMU,117334,68,762,724,-6,-5,2
IMU,117344,65,760,720,-7,-5,2
IMU,117354,68,753,731,-7,-5,2
IMU,117364,73,752,728,-7,-5,2
IMU,117374,55,754,729,-7,-5,2
IMU,117383,20,765,731,-8,-6,3
IMU,117393,-9,767,671,-8,-9,6
IMU,117403,83,794,738,-8,-10,6
IMU,117413,70,753,673,-6,-10,7
IMU,117422,80,799,766,-8,-7,5
IMU,117432,46,752,635,-6,-6,4
IMU,117442,44,761,797,-8,-8,6
IMU,117452,-62,761,599,-9,-9,8
IMU,117461,80,768,790,-7,-12,10
IMU,117471,7,746,656,-10,-11,9
IMU,117481,89,760,784,-6,-12,9
IMU,117491,126,725,708,-9,-9,6
IMU,117500,-25,757,799,-6,-7,4
IMU,117510,89,713,714,-9,-8,5
IMU,117520,72,747,817,-6,-4,2
IMU,117530,54,722,727,-8,-5,2
IMU,117540,197,744,821,-5,-2,0
IMU,117549,83,734,724,-7,0,-3
IMU,117559,86,750,765,-5,0,-4
IMU,117569,47,740,713,-7,2,-6
IMU,117579,-41,752,711,-5,1,-4
IMU,117588,16,741,688,-7,-1,-2
IMU,117598,10,753,695,-6,-2,-1
IMU,117608,-18,746,692,-8,-4,1
IMU,117618,37,748,712,-7,-5,2
IMU,117627,11,739,690,-8,-6,3
IMU,117637,2,750,715,-8,-8,5
IMU,117647,37,747,705,-9,-9,6
IMU,117657,38,760,722,-8,-10,7
IMU,117666,69,762,718,-9,-10,7
IMU,117676,89,767,733,-8,-10,7
IMU,117686,70,768,727,-8,-9,6
IMU,117696,88,765,750,-7,-8,5
IMU,117706,98,766,744,-8,-7,4
IMU,117715,75,767,743,-7,-7,4
IMU,117725,65,765,733,-7,-7,3
IMU,117735,49,764,729,-7,-7,4
IMU,117745,34,762,718,-7,-7,4
IMU,117754,53,761,722,-7,-8,4
IMU,117764,61,755,717,-7,-7,4
IMU,117774,46,752,720,-7,-7,4
IMU,117784,50,752,716,-7,-7,4
IMU,117793,37,757,718,-7,-7,4
IMU,117803,50,761,708,-7,-8,5
IMU,117813,101,755,724,-7,-7,4
IMU,117823,78,756,724,-7,-6,3
IMU,117833,50,763,724,-7,-6,3
IMU,117842,59,761,719,-7,-7,3
IMU,117852,50,763,723,-7,-7,4
IMU,117862,92,761,724,-7,-7,3
IMU,117872,86,765,733,-7,-6,3
IMU,117881,48,763,728,-7,-6,2
IMU,117891,66,769,729,-7,-6,3
IMU,117901,59,768,724,-7,-6,3
IMU,117911,66,769,734,-7,-6,3
IMU,117920,79,769,729,-7,-6,3
IMU,117930,58,771,728,-7,-6,2
IMU,117940,62,764,727,-6,-6,3
IMU,117950,60,764,727,-7,-6,3
IMU,117959,47,760,724,-6,-6,3
IMU,117969,63,758,732,-7,-6,3
IMU,117979,59,752,722,-6,-7,3
IMU,117989,48,752,727,-7,-7,3
IMU,117999,52,748,718,-6,-7,3
IMU,118008,50,744,721,-7,-7,3
IMU,118018,69,740,713,-6,-7,3
IMU,118028,78,743,724,-7,-6,3
IMU,118038,68,740,718,-6,-5,2
IMU,118047,69,742,721,-7,-5,2
IMU,118057,67,736,709,-6,-5,1
IMU,118067,67,741,720,-7,-5,1
IMU,118077,75,743,720,-7,-5,1
IMU,118086,68,746,726,-7,-5,1
IMU,118096,71,742,723,-7,-5,1
IMU,118106,72,742,726,-7,-5,1
IMU,118116,67,743,722,-6,-5,1
IMU,118125,70,746,725,-7,-5,1
IMU,118135,72,746,722,-6,-5,2
IMU,118145,72,748,724,-7,-6,2
IMU,118155,77,749,721,-7,-5,2
IMU,118165,75,751,726,-7,-6,2
IMU,118174,74,751,720,-7,-6,1
IMU,118184,71,748,723,-7,-5,1
IMU,118194,72,749,721,-7,-5,1
IMU,118204,69,752,722,-7,-5,1
IMU,118213,65,750,718,-6,-5,1
IMU,118223,64,751,719,-7,-5,1
IMU,118233,65,746,715,-7,-5,1
IMU,118243,68,746,718,-7,-5,1
IMU,118252,73,748,721,-7,-5,0
IMU,118262,71,749,722,-7,-4,0
IMU,118272,68,747,719,-7,-4,0
IMU,118282,63,748,718,-7,-4,0
IMU,118292,68,750,723,-7,-4,0
IMU,118302,73,752,724,-7,-3,0
IMU,118311,78,759,726,-7,-3,0
IMU,118322,79,760,725,-7,-3,0
IMU,118331,74,761,727,-7,-3,0
IMU,118340,70,761,729,-7,-3,0
IMU,118350,66,760,726,-7,-3,0
IMU,118360,61,757,732,-7,-3,0
IMU,118370,58,757,732,-7,-3,0
IMU,118379,56,754,724,-7,-4,0
IMU,118389,61,755,723,-7,-4,0
IMU,118399,69,752,718,-7,-4,1
IMU,118409,78,752,725,-7,-5,1
IMU,118418,80,753,725,-7,-4,0
IMU,118428,82,756,724,-7,-4,0
IMU,118438,81,758,720,-7,-4,0
IMU,118448,78,763,710,-7,-3,0
IMU,118458,71,765,711,-7,-3,0
IMU,118467,68,771,714,-7,-3,0
IMU,118477,64,772,712,-7,-3,0
IMU,118487,66,774,710,-7,-4,0
IMU,118497,68,773,711,-7,-3,0
IMU,118506,69,774,709,-6,-3,0
IMU,118516,72,772,706,-6,-3,0
IMU,118526,67,770,705,-6,-2,-1
IMU,118536,69,772,698,-6,-2,-1
IMU,118545,79,769,692,-6,-2,-1
IMU,118555,80,774,687,-6,-2,-1
IMU,118565,76,781,678,-6,-1,-2
IMU,118575,73,783,672,-6,-1,-2
IMU,118584,69,782,668,-6,-1,-3
IMU,118594,68,780,661,-6,-1,-3
IMU,118604,70,783,660,-6,-1,-3
IMU,118614,69,784,662,-6,0,-3
IMU,118624,70,788,656,-6,0,-3
IMU,118633,72,790,650,-6,0,-3
IMU,118643,77,793,647,-6,0,-3
IMU,118653,131,776,686,-6,-1,-3
IMU,118663,94,799,674,-7,1,-6
IMU,118672,63,789,629,-5,0,-6
IMU,118682,85,791,659,-6,0,-5
IMU,118692,41,794,646,-5,0,-6
IMU,118702,87,786,669,-6,0,-5
IMU,118711,101,786,662,-5,0,-6
IMU,118721,46,763,667,-5,0,-6
IMU,118731,79,783,726,-5,0,-7
IMU,118741,13,778,627,-6,0,-6
IMU,118750,62,778,704,-5,1,-6
IMU,118760,87,768,640,-6,1,-7
IMU,118770,79,780,745,-4,3,-8
IMU,118780,56,761,629,-6,4,-9
IMU,118791,75,784,716,-5,3,-8
IMU,118799,9,770,627,-6,1,-7
IMU,118809,30,803,719,-6,1,-6
IMU,118820,90,779,621,-6,1,-6
IMU,118829,32,809,716,-6,1,-6
IMU,118839,34,780,635,-6,0,-5
IMU,118849,53,818,735,-6,0,-5
IMU,118858,42,793,647,-6,0,-5
IMU,118868,72,808,721,-5,0,-5
IMU,118877,56,791,652,-6,0,-6
IMU,118887,49,822,728,-5,0,-5
IMU,118897,93,794,666,-5,0,-6
IMU,118907,71,795,749,-5,2,-7
IMU,118916,75,769,730,-5,4,-9
IMU,118926,103,792,748,-5,4,-10
IMU,118936,102,777,735,-4,6,-13
IMU,118946,18,791,771,-5,7,-13
IMU,118956,29,765,743,-3,6,-13
IMU,118965,-6,759,814,-5,6,-12
IMU,118975,-38,738,766,-4,4,-11
IMU,118985,-57,756,786,-6,2,-8
IMU,118995,-39,753,752,-5,0,-6
IMU,119004,-74,745,779,-5,-2,-3
IMU,119014,4,737,769,-5,-4,0
IMU,119024,20,738,805,-5,-2,-2
IMU,119034,19,720,788,-5,-2,-2
IMU,119043,34,738,778,-6,-2,-2
IMU,119053,38,730,752,-5,-1,-2
IMU,119063,13,738,764,-6,-2,-2
IMU,119073,23,727,744,-5,-2,-1
IMU,119083,56,730,770,-6,-2,-1
IMU,119092,21,726,742,-5,-3,-1
IMU,119102,12,732,751,-7,-4,0
IMU,119112,4,733,731,-6,-5,1
IMU,119122,-10,739,758,-7,-7,3
IMU,119131,20,731,743,-7,-8,4
IMU,119141,26,739,748,-7,-8,4
IMU,119151,32,735,750,-7,-8,4
IMU,119161,32,740,764,-7,-8,4
IMU,119170,24,733,756,-7,-7,4
IMU,119180,17,725,758,-7,-7,4
IMU,119190,27,721,756,-6,-8,4
IMU,119200,35,720,759,-7,-7,4
IMU,119209,23,714,748,-6,-7,3
IMU,119219,21,712,756,-7,-6,3
IMU,119229,1,708,746,-6,-6,3
IMU,119239,5,706,749,-7,-6,3
IMU,119249,8,703,735,-7,-6,3
IMU,119258,3,703,736,-7,-7,4
IMU,119268,-3,700,728,-7,-7,4
IMU,119278,-1,701,739,-7,-7,4
IMU,119288,12,698,729,-7,-7,4
IMU,119297,14,696,738,-7,-7,4
IMU,119307,16,696,742,-7,-7,4
IMU,119317,10,698,746,-8,-7,4
IMU,119327,20,698,746,-7,-6,3
IMU,119336,27,701,749,-7,-6,3
IMU,119346,32,702,750,-7,-5,2
IMU,119356,21,707,760,-7,-5,2
IMU,119366,7,710,753,-7,-5,2
IMU,119375,10,714,749,-7,-5,2
IMU,119385,11,716,751,-7,-4,1
IMU,119395,8,717,750,-7,-4,1
IMU,119406,4,717,753,-7,-3,0
IMU,119415,-4,719,751,-7,-3,0
IMU,119424,-2,718,752,-7,-3,0
IMU,119434,2,717,748,-6,-3,0
IMU,119444,3,717,754,-6,-3,0
IMU,119455,10,714,753,-6,-3,0
IMU,119463,15,718,757,-6,-3,0
IMU,119473,15,719,749,-6,-3,0
IMU,119484,19,721,753,-6,-2,0
IMU,119493,17,721,747,-6,-2,0
IMU,119502,14,721,751,-6,-2,0
IMU,119512,14,722,747,-6,-2,0
IMU,119522,16,720,750,-6,-2,0
IMU,119532,12,726,756,-6,-2,0
SPM,110950,0.00
SPM,113969,31.84
SPM,117000,31.25
SPM,120024,30.86
SPM,123043,30.63
SPM,126069,30.53
SPM,129117,30.38
GPS,130245,59.361801,18.047740,5.93,103.69,12
GPS,130811,59.361801,18.047740,7.11,103.69,12
GPS,131250,59.361812,18.047713,7.11,105.62,12
GPS,131817,59.361812,18.047713,7.09,105.62,12
GPS,132247,59.361823,18.047686,7.09,107.49,12
GPS,132813,59.361823,18.047686,6.52,107.49,12
GPS,133252,59.361835,18.047658,6.52,109.50,12
GPS,133819,59.361835,18.047658,8.06,109.50,12
GPS,134249,59.361848,18.047630,8.06,111.56,12
GPS,134815,59.361848,18.047630,7.50,111.56,12
GPS,135245,59.361860,18.047604,7.50,113.43,12
GPS,135811,59.361860,18.047604,6.61,113.43,12
GPS,136250,59.361872,18.047579,6.61,115.32,12
GPS,136817,59.361872,18.047579,7.74,115.32,12
GPS,137247,59.361886,18.047552,7.74,117.35,12
GPS,137813,59.361886,18.047552,8.07,117.35,12
GPS,138252,59.361898,18.047527,8.07,119.28,12
GPS,138819,59.361898,18.047527,6.87,119.28,12
GPS,139249,59.361910,18.047502,6.87,121.09,12
GPS,139815,59.361910,18.047502,7.06,121.09,12
GPS,140245,59.361922,18.047476,7.06,123.03,12
GPS,140811,59.361922,18.047476,7.74,123.03,12
GPS,141250,59.361935,18.047449,7.74,125.06,12
GPS,141817,59.361935,18.047449,7.45,125.06,12
GPS,142247,59.361947,18.047425,7.45,126.86,12
IMU,130030,52,757,725,-6,-4,0
IMU,130040,58,753,721,-6,-4,0
IMU,130049,62,751,723,-6,-4,0
IMU,130059,61,747,722,-6,-4,0
IMU,130069,54,746,723,-6,-4,0
IMU,130079,44,743,718,-7,-4,0
IMU,130088,39,746,716,-7,-4,0
IMU,130098,38,744,711,-7,-4,0
IMU,130108,43,746,721,-7,-4,0
IMU,130118,50,743,720,-7,-4,0
IMU,130127,49,744,723,-7,-4,0
IMU,130137,49,743,720,-7,-3,0
IMU,130147,50,745,723,-7,-3,0
IMU,130157,52,745,721,-7,-3,0
IMU,130166,54,744,721,-7,-3,-1
IMU,130176,55,746,719,-7,-3,-1
IMU,130186,48,747,719,-7,-3,-1
IMU,130196,41,749,719,-7,-3,-1
IMU,130206,41,752,726,-7,-3,0
IMU,130215,42,754,724,-7,-3,0
IMU,130225,42,755,725,-7,-3,0
IMU,130235,44,753,720,-7,-3,0
IMU,130245,47,755,723,-7,-3,-1
IMU,130254,48,754,721,-6,-3,-1
IMU,130264,49,753,724,-6,-3,-1
IMU,130274,51,750,722,-6,-2,-1
IMU,130284,49,747,720,-6,-2,-1
IMU,130293,48,741,717,-6,-2,-1
IMU,130303,39,735,722,-6,-3,-1
IMU,130313,32,729,721,-6,-3,-1
IMU,130323,32,732,717,-7,-3,-1
IMU,130333,35,733,720,-7,-3,-1
IMU,130342,38,741,723,-7,-3,-1
IMU,130352,36,748,722,-7,-3,-1
IMU,130362,32,752,728,-7,-3,-1
IMU,130372,34,756,723,-7,-3,-1
IMU,130381,39,754,731,-7,-3,0
IMU,130391,46,757,741,-7,-3,0
IMU,130401,53,753,740,-7,-4,0
IMU,130411,55,762,740,-7,-4,0
IMU,130420,47,762,731,-7,-4,0
IMU,130430,54,763,740,-7,-4,0
IMU,130440,51,758,734,-7,-4,0
IMU,130450,46,757,741,-7,-4,0
IMU,130459,39,753,726,-7,-5,0
IMU,130469,26,758,735,-7,-5,0
IMU,130479,28,764,718,-7,-5,0
IMU,130489,23,759,727,-7,-5,1
IMU,130499,29,755,722,-7,-5,1
IMU,130508,37,756,733,-7,-5,1
IMU,130518,34,755,725,-7,-5,1
IMU,130528,37,751,742,-7,-5,1
IMU,130538,42,753,736,-7,-5,1
IMU,130547,41,756,742,-7,-6,1
IMU,130557,49,754,730,-7,-6,2
IMU,130567,47,759,736,-7,-6,2
IMU,130577,43,755,732,-7,-6,1
IMU,130586,38,750,743,-7,-6,2
IMU,130596,42,753,739,-7,-6,2
IMU,130606,47,758,743,-7,-6,1
IMU,130617,46,754,732,-7,-6,1
IMU,130625,47,750,733,-7,-5,1
IMU,130636,43,749,731,-6,-6,1
IMU,130645,50,747,729,-7,-6,2
IMU,130655,46,740,730,-7,-6,2
IMU,130666,45,740,724,-7,-6,2
IMU,130674,41,741,715,-7,-6,2
IMU,130684,45,745,727,-7,-6,2
IMU,130695,50,740,715,-7,-6,2
IMU,130704,46,746,728,-7,-6,2
IMU,130713,46,739,713,-7,-6,2
IMU,130723,35,740,737,-7,-6,2
IMU,130733,35,734,719,-7,-6,2
IMU,130743,42,737,730,-7,-7,2
IMU,130752,47,741,718,-7,-7,2
IMU,130762,47,745,723,-7,-7,3
IMU,130772,48,746,718,-7,-7,3
IMU,130782,55,747,726,-7,-7,3
IMU,130791,56,745,722,-7,-7,3
IMU,130801,62,751,718,-7,-7,3
IMU,130811,55,743,718,-7,-7,2
IMU,130821,64,750,714,-7,-6,2
IMU,130831,63,747,718,-7,-6,1
IMU,130840,52,743,718,-7,-6,1
IMU,130850,57,738,711,-7,-6,1
IMU,130860,49,745,715,-7,-6,1
IMU,130870,45,746,712,-7,-6,1
IMU,130879,45,745,712,-7,-5,1
IMU,130889,38,750,714,-7,-6,1
IMU,130899,45,745,709,-7,-6,1
IMU,130909,49,745,713,-7,-6,1
IMU,130918,53,744,709,-7,-5,1
IMU,130928,46,746,717,-7,-6,1
IMU,130938,46,744,711,-7,-5,1
IMU,130948,45,759,713,-7,-5,1
IMU,130958,57,761,700,-7,-5,1
IMU,130967,56,758,711,-7,-5,1
IMU,130977,48,755,706,-7,-5,0
IMU,130987,44,763,711,-7,-5,1
IMU,130997,37,760,709,-7,-5,1
IMU,131006,45,768,709,-8,-6,1
IMU,131016,46,765,694,-7,-6,2
IMU,131026,41,775,699,-8,-6,2
IMU,131036,45,773,693,-7,-6,2
IMU,131045,44,776,700,-8,-6,2
IMU,131055,55,779,688,-8,-7,3
IMU,131065,61,788,690,-8,-7,3
IMU,131075,56,789,693,-8,-7,3
IMU,131084,56,794,694,-8,-7,3
IMU,131094,66,797,687,-8,-7,3
IMU,131104,68,799,689,-8,-7,3
IMU,131114,69,798,686,-8,-7,3
IMU,131124,70,797,688,-8,-7,2
IMU,131133,69,799,690,-8,-7,2
IMU,131143,71,802,684,-7,-7,2
IMU,131153,74,809,687,-7,-7,2
IMU,131163,80,812,670,-8,-6,2
IMU,131172,81,817,673,-7,-6,1
IMU,131182,79,818,666,-7,-6,1
IMU,131192,71,816,677,-7,-5,1
IMU,131202,70,810,674,-7,-5,1
IMU,131211,76,809,678,-7,-5,0
IMU,131221,79,811,674,-7,-5,0
IMU,131231,73,808,677,-7,-4,0
IMU,131241,126,808,707,-6,-4,0
IMU,131250,54,817,636,-7,-1,-3
IMU,131260,72,817,643,-6,-3,-1
IMU,131270,72,823,666,-7,-4,0
IMU,131280,42,836,639,-6,-3,-1
IMU,131290,95,827,618,-7,-4,0
IMU,131299,104,839,653,-6,-3,-1
IMU,131309,53,837,633,-6,-3,-2
IMU,131320,75,838,639,-6,-2,-2
IMU,131329,54,831,630,-6,-2,-2
IMU,131339,61,835,643,-6,-3,-2
IMU,131349,91,836,639,-6,-2,-3
IMU,131358,47,830,629,-6,-1,-3
IMU,131369,55,827,635,-6,-2,-3
IMU,131377,60,829,656,-6,-1,-3
IMU,131387,34,805,653,-5,-2,-3
IMU,131397,32,830,685,-7,-1,-4
IMU,131407,96,796,657,-5,0,-4
IMU,131416,19,816,701,-6,0,-5
IMU,131426,61,797,678,-4,0,-6
IMU,131436,56,828,701,-6,1,-7
IMU,131446,22,812,641,-4,2,-7
IMU,131456,118,831,705,-6,1,-7
IMU,131465,126,822,662,-3,5,-11
IMU,131475,95,821,670,-4,7,-14
IMU,131485,125,809,665,-2,9,-16
IMU,131495,24,817,681,-3,11,-17
IMU,131504,-29,798,612,-2,8,-15
IMU,131514,107,779,701,-4,9,-16
IMU,131524,-11,755,685,-3,7,-14
IMU,131534,-21,769,698,-5,5,-13
IMU,131543,-15,757,677,-3,3,-10
IMU,131553,-101,763,704,-6,1,-7
IMU,131563,72,756,725,-5,0,-6
IMU,131573,122,740,732,-5,2,-8
IMU,131583,45,730,758,-3,4,-10
IMU,131592,36,728,746,-5,4,-10
IMU,131602,-13,732,749,-3,2,-8
IMU,131612,-29,738,746,-5,0,-6
IMU,131622,89,735,741,-4,-2,-4
IMU,131631,130,744,752,-6,0,-5
IMU,131641,66,746,731,-4,0,-6
IMU,131651,41,739,726,-5,0,-6
IMU,131661,-28,741,707,-5,0,-5
IMU,131670,-14,736,718,-6,-3,-3
IMU,131680,51,737,732,-5,-4,-2
IMU,131690,32,732,740,-6,-3,-2
IMU,131700,26,729,745,-5,-3,-2
IMU,131709,11,725,749,-6,-3,-2
IMU,131719,-14,722,753,-6,-4,-1
IMU,131729,-2,715,748,-6,-5,0
IMU,131739,10,710,749,-6,-5,0
IMU,131749,-3,709,742,-7,-5,0
IMU,131758,8,711,752,-6,-6,0
IMU,131768,1,711,759,-7,-6,0
IMU,131778,-13,721,758,-6,-5,0
IMU,131788,12,714,741,-6,-5,0
IMU,131797,3,709,779,-6,-5,0
