Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
IMU,64025,215,951,316,-6,-5,5
IMU,64045,216,949,316,-6,-5,5
IMU,64065,212,943,311,-6,-5,5
IMU,64085,219,941,310,-6,-5,5
IMU,64105,225,941,310,-6,-5,5
IMU,64125,231,947,311,-6,-5,5
IMU,64145,236,951,308,-6,-5,5
IMU,64165,239,953,306,-6,-5,4
IMU,64185,242,956,301,-6,-5,4
IMU,64205,240,955,298,-6,-5,4
IMU,64225,238,954,301,-6,-5,3
IMU,64245,231,950,301,-6,-5,3
IMU,64265,234,945,304,-6,-5,2
IMU,64285,232,942,303,-6,-5,2
IMU,64305,241,944,305,-6,-5,2
IMU,64325,242,946,307,-6,-5,2
IMU,64345,241,945,311,-6,-4,1
IMU,64365,239,945,311,-6,-4,1
IMU,64385,235,947,313,-6,-4,1
IMU,64405,234,946,314,-6,-4,0
IMU,64425,231,942,311,-6,-4,0
IMU,64445,237,942,312,-6,-4,0
IMU,64465,236,942,310,-6,-4,0
IMU,64485,239,946,314,-6,-4,0
IMU,64505,233,949,313,-6,-4,0
IMU,64525,236,947,314,-6,-4,0
IMU,64545,231,946,311,-6,-4,0
IMU,64565,234,948,309,-6,-4,0
IMU,64585,228,948,311,-6,-4,0
IMU,64605,227,950,311,-6,-4,0
IMU,64625,228,949,310,-6,-4,0
IMU,64645,232,945,311,-6,-4,0
IMU,64665,232,943,310,-6,-4,0
IMU,64685,231,941,308,-6,-4,0
IMU,64705,229,947,308,-6,-4,0
IMU,64725,226,948,304,-6,-4,0
IMU,64745,226,952,303,-6,-4,0
IMU,64765,225,952,302,-6,-4,0
IMU,64785,230,953,299,-6,-4,0
IMU,64805,233,952,298,-6,-4,0
IMU,64825,232,948,299,-6,-4,0
IMU,64845,232,948,299,-6,-4,0
IMU,64865,228,946,306,-6,-4,0
IMU,64885,228,947,309,-6,-4,0
IMU,64905,224,945,309,-6,-4,-1
IMU,64925,227,946,311,-6,-4,-1
IMU,64945,224,946,316,-6,-4,0
IMU,64965,226,950,315,-6,-4,0
IMU,64985,224,950,319,-6,-4,0
IMU,65005,227,949,318,-6,-4,-1
IMU,65025,227,946,314,-6,-4,-1
IMU,65045,229,943,314,-6,-4,-1
IMU,65065,229,942,309,-6,-4,-1
IMU,65085,228,946,304,-6,-4,-1
IMU,65105,220,951,300,-6,-4,-1
IMU,65125,219,956,299,-6,-4,-1
IMU,65145,216,958,301,-6,-4,-1
IMU,65165,216,959,303,-6,-4,-1
IMU,65185,218,954,303,-6,-4,-1
IMU,65205,223,948,302,-6,-4,0
IMU,65225,220,947,298,-6,-4,0
IMU,65245,218,949,303,-6,-4,0
IMU,65265,212,951,302,-6,-4,0
IMU,65285,212,950,305,-6,-4,0
IMU,65305,209,955,305,-6,-4,0
IMU,65325,205,957,311,-6,-4,1
IMU,65345,202,961,317,-6,-5,3
IMU,65365,198,958,319,-6,-5,3
IMU,65385,212,942,322,-6,-5,3
IMU,65405,212,930,321,-6,-5,3
IMU,65425,218,926,324,-6,-5,3
IMU,65445,212,926,320,-6,-5,4
IMU,65465,225,936,322,-6,-5,4
IMU,65485,220,950,320,-6,-5,4
IMU,65505,224,963,319,-6,-5,4
IMU,65525,224,967,319,-6,-5,4
IMU,65545,246,965,314,-6,-5,4
IMU,65565,250,948,307,-6,-5,3
IMU,65585,246,937,299,-6,-5,3
IMU,65605,243,934,295,-6,-5,3
IMU,65625,235,938,292,-6,-5,3
IMU,65645,237,949,289,-6,-4,2
IMU,65665,236,947,288,-6,-4,1
IMU,65685,234,952,294,-6,-4,1
IMU,65705,237,955,293,-6,-4,1
IMU,65725,247,963,298,-6,-4,1
IMU,65745,254,960,299,-6,-4,0
IMU,65765,241,950,300,-6,-4,0
IMU,65785,242,944,304,-6,-4,0
IMU,65805,234,939,310,-6,-4,0
IMU,65825,241,940,311,-6,-4,0
IMU,65845,223,938,313,-6,-4,-1
IMU,65865,223,938,317,-6,-4,-1
IMU,65885,213,938,317,-6,-4,0
IMU,65905,228,948,326,-6,-4,0
IMU,65925,237,965,331,-6,-4,-1
IMU,65945,243,957,330,-6,-4,-2
IMU,65965,238,948,323,-6,-4,-1
IMU,65985,237,944,321,-6,-4,-1
IMU,66005,226,940,316,-6,-4,-1
IMU,66025,222,944,314,-6,-4,-1
IMU,66045,208,933,302,-6,-4,-2
IMU,66065,206,931,300,-6,-4,-1
IMU,66085,216,939,299,-6,-4,0
IMU,66105,223,964,305,-6,-4,0
IMU,66125,227,973,306,-6,-4,0
IMU,66145,229,965,300,-6,-4,0
IMU,66165,229,961,298,-6,-4,0
IMU,66185,225,950,293,-6,-4,0
IMU,66205,218,946,294,-6,-4,0
IMU,66225,207,935,293,-6,-4,0
IMU,66245,200,937,296,-6,-4,1
IMU,66265,209,937,301,-6,-4,1
IMU,66285,226,931,306,-6,-4,1
IMU,66305,232,959,317,-6,-4,0
IMU,66325,220,973,324,-6,-4,1
IMU,66345,248,959,323,-6,-5,2
IMU,66365,236,953,318,-6,-5,2
IMU,66385,226,955,317,-6,-4,2
IMU,66405,218,942,314,-6,-4,1
IMU,66425,209,933,308,-6,-4,1
IMU,66445,213,922,305,-6,-4,1
IMU,66465,233,938,303,-6,-5,1
IMU,66485,215,945,308,-6,-5,1
IMU,66505,232,957,314,-6,-5,2
IMU,66525,243,970,316,-6,-5,2
IMU,66545,245,962,315,-6,-4,1
IMU,66565,246,939,309,-6,-4,0
IMU,66585,227,928,305,-6,-4,1
IMU,66605,233,944,305,-6,-4,1
IMU,66625,234,949,299,-6,-4,0
IMU,66645,224,950,300,-6,-4,0
IMU,66665,223,956,304,-6,-4,0
IMU,66685,231,957,303,-6,-4,0
IMU,66705,237,956,307,-6,-4,0
IMU,66725,255,950,308,-6,-4,0
IMU,66745,231,939,306,-6,-4,-1
IMU,66765,224,938,308,-6,-4,0
IMU,66785,229,944,306,-6,-4,0
IMU,66805,226,956,313,-6,-4,-1
IMU,66825,220,954,312,-6,-4,-2
IMU,66845,217,943,311,-6,-4,-1
IMU,66865,214,943,313,-6,-4,0
IMU,66885,234,950,313,-6,-4,0
IMU,66905,231,952,316,-6,-4,-1
IMU,66925,221,950,313,-6,-4,-1
IMU,66945,225,946,309,-6,-4,-1
IMU,66965,220,945,303,-6,-4,0
IMU,66985,225,950,304,-6,-4,0
IMU,67005,219,949,304,-6,-4,0
IMU,67025,211,949,308,-6,-4,0
IMU,67045,218,945,308,-6,-4,0
IMU,67065,219,948,303,-6,-4,0
IMU,67085,219,950,311,-6,-4,0
IMU,67105,223,949,310,-6,-4,0
IMU,67125,223,952,313,-6,-4,0
IMU,67145,222,945,311,-6,-4,0
IMU,67165,225,951,308,-6,-4,0
IMU,67185,209,952,306,-6,-4,0
IMU,67205,213,953,305,-6,-4,0
IMU,67225,211,949,304,-6,-4,0
IMU,67245,208,944,302,-6,-4,0
IMU,67265,216,947,306,-6,-4,0
IMU,67285,216,948,304,-6,-4,0
IMU,67305,218,956,308,-6,-4,0
IMU,67325,222,955,311,-6,-4,0
IMU,67345,219,958,314,-6,-4,0
IMU,67365,221,953,312,-6,-4,1
IMU,67385,221,950,307,-6,-4,1
IMU,67405,211,944,310,-6,-4,1
IMU,67425,216,940,309,-6,-4,1
IMU,67445,214,941,310,-6,-4,1
IMU,67465,219,945,307,-6,-4,1
IMU,67485,221,948,312,-6,-4,0
IMU,67505,222,956,310,-6,-4,1
IMU,67525,222,959,312,-6,-4,1
IMU,67545,225,957,312,-6,-4,1
IMU,67565,218,951,307,-6,-4,1
IMU,67585,213,946,304,-6,-4,1
IMU,67605,214,939,304,-6,-4,1
IMU,67625,215,944,304,-6,-4,1
IMU,67645,220,941,304,-6,-4,1
IMU,67665,223,944,304,-6,-4,1
IMU,67685,230,954,308,-6,-4,1
IMU,67705,231,956,307,-6,-4,1
IMU,67725,228,960,309,-6,-4,1
IMU,67745,226,952,308,-6,-4,1
IMU,67765,223,949,305,-6,-4,1
IMU,67785,222,945,306,-6,-4,1
IMU,67805,226,944,305,-6,-4,1
IMU,67825,225,943,307,-6,-4,0
IMU,67845,225,946,308,-6,-4,0
IMU,67865,228,949,312,-6,-4,0
IMU,67885,223,951,311,-6,-4,0
IMU,67905,228,950,312,-6,-4,0
IMU,67925,224,947,311,-6,-4,0
IMU,67945,220,946,314,-6,-4,0
IMU,67965,220,951,313,-6,-4,0
IMU,67985,220,956,310,-6,-4,0
IMU,68005,223,951,312,-6,-4,0
IMU,68025,225,943,308,-6,-4,0
IMU,68045,223,942,305,-6,-4,0
IMU,68065,224,951,304,-6,-4,0
IMU,68085,222,948,307,-6,-4,0
IMU,68105,220,947,306,-6,-4,0
IMU,68125,223,956,309,-6,-4,0
IMU,68145,222,953,310,-6,-4,0
IMU,68165,223,953,312,-6,-4,0
IMU,68185,227,951,313,-6,-4,0
IMU,68205,227,951,312,-6,-4,0
IMU,68225,225,947,311,-6,-4,0
IMU,68245,221,943,306,-6,-4,0
IMU,68265,222,944,310,-6,-4,0
IMU,68285,218,941,309,-6,-4,0
IMU,68305,220,945,308,-6,-4,0
IMU,68325,219,951,311,-6,-4,0
IMU,68345,222,960,312,-6,-4,0
IMU,68365,224,960,311,-6,-4,0
IMU,68385,226,956,307,-6,-4,0
IMU,68405,220,950,306,-6,-4,0
IMU,68425,216,945,306,-6,-4,0
IMU,68445,213,941,302,-6,-4,0
IMU,68465,213,943,302,-6,-4,0
IMU,68485,208,947,300,-6,-4,0
IMU,68505,211,950,304,-6,-4,0
IMU,68525,215,954,306,-6,-4,0
IMU,68545,219,958,310,-6,-4,0
IMU,68565,221,959,310,-6,-4,0
IMU,68585,220,956,309,-6,-4,0
IMU,68605,217,949,309,-6,-4,1
IMU,68625,218,945,307,-6,-4,1
IMU,68645,215,942,306,-6,-4,1
IMU,68665,215,941,308,-6,-4,1
IMU,68685,216,946,306,-6,-4,1
IMU,68705,219,951,311,-6,-4,1
IMU,68725,224,956,312,-6,-4,1
IMU,68745,228,954,313,-6,-4,0
IMU,68765,226,955,311,-6,-4,0
IMU,68785,227,952,314,-6,-4,0
IMU,68805,225,950,312,-6,-4,0
IMU,68825,220,947,311,-6,-4,0
IMU,68845,215,943,308,-6,-4,0
IMU,68865,213,945,307,-6,-4,0
IMU,68885,213,947,309,-6,-4,0
IMU,68905,214,947,309,-6,-4,0
IMU,68925,220,953,307,-6,-4,0
IMU,68945,224,957,306,-6,-4,0
IMU,68965,224,956,308,-6,-4,0
IMU,68985,224,951,309,-6,-4,0
IMU,69005,222,949,308,-6,-4,0
IMU,69025,218,946,301,-6,-4,0
IMU,69045,218,949,304,-6,-4,0
IMU,69065,215,948,305,-6,-4,0
IMU,69085,213,950,304,-6,-4,0
IMU,69105,217,951,304,-6,-4,0
IMU,69125,219,953,306,-6,-4,0
IMU,69145,217,953,307,-6,-4,0
IMU,69165,218,950,309,-6,-4,0
IMU,69185,217,948,310,-6,-4,1
IMU,69205,216,948,310,-6,-4,1
IMU,69225,214,947,311,-6,-4,1
IMU,69245,211,951,310,-6,-4,1
IMU,69265,211,949,310,-6,-4,1
IMU,69285,215,950,304,-6,-5,2
IMU,69305,219,949,305,-6,-5,1
IMU,69325,230,948,306,-6,-4,1
IMU,69345,234,948,306,-6,-4,1
IMU,69365,234,952,309,-6,-4,1
IMU,69385,236,948,310,-6,-4,0
IMU,69405,234,950,313,-6,-4,0
IMU,69425,228,953,314,-6,-4,0
IMU,69445,227,949,310,-6,-4,-1
IMU,69465,222,948,311,-6,-4,-1
IMU,69485,222,943,311,-6,-4,-1
IMU,69505,219,946,306,-6,-4,-1
IMU,69525,217,948,310,-6,-4,-1
IMU,69545,218,950,310,-6,-3,-2
IMU,69565,223,952,311,-6,-3,-2
IMU,69585,223,952,309,-6,-3,-2
IMU,69605,218,952,309,-6,-3,-2
IMU,69625,213,954,308,-6,-3,-1
IMU,69645,207,950,308,-6,-4,-1
IMU,69665,205,951,301,-6,-4,-1
IMU,69685,203,948,301,-6,-4,-1
IMU,69705,208,948,307,-6,-4,-1
IMU,69725,210,951,303,-6,-4,0
IMU,69745,207,954,307,-6,-4,0
IMU,69765,211,954,307,-6,-4,0
IMU,69785,211,956,310,-6,-4,0
IMU,69805,207,955,305,-6,-4,0
IMU,69825,206,950,308,-6,-4,0
IMU,69845,205,950,308,-6,-4,0
IMU,69865,205,950,309,-6,-4,0
IMU,69885,207,952,310,-6,-4,0
IMU,69905,209,950,307,-6,-4,0
IMU,69925,212,950,309,-6,-4,1
IMU,69945,215,950,310,-6,-4,1
IMU,69965,217,951,310,-6,-4,1
IMU,69985,215,948,309,-6,-4,0
IMU,70005,215,948,311,-6,-4,0
IMU,70025,218,948,311,-6,-4,0
IMU,70045,228,950,314,-6,-4,0
IMU,70065,213,954,313,-6,-4,0
IMU,70085,200,958,309,-6,-4,0
IMU,70105,200,954,306,-6,-4,0
IMU,70125,207,950,307,-6,-4,0
IMU,70145,225,944,308,-6,-4,0
IMU,70165,237,945,310,-6,-4,0
IMU,70185,232,948,312,-6,-4,0
IMU,70205,219,948,312,-6,-4,-1
IMU,70225,203,955,305,-6,-4,-1
IMU,70245,191,959,301,-6,-4,-1
IMU,70265,191,957,303,-6,-4,0
IMU,70285,197,954,300,-6,-4,0
IMU,70305,204,947,299,-6,-4,0
IMU,70325,218,948,301,-6,-4,0
IMU,70345,225,950,305,-6,-4,0
IMU,70365,226,948,308,-6,-4,0
IMU,70385,214,951,304,-6,-4,0
IMU,70405,198,956,305,-6,-4,0
IMU,70425,189,957,308,-6,-4,1
IMU,70445,190,959,308,-6,-4,1
IMU,70465,191,950,309,-6,-5,1
IMU,70485,202,945,310,-6,-5,2
IMU,70505,214,943,314,-6,-5,2
IMU,70525,227,941,316,-6,-5,2
IMU,70545,228,946,315,-6,-4,1
IMU,70565,219,950,316,-6,-4,1
IMU,70585,212,956,313,-6,-4,1
IMU,70605,205,956,310,-6,-4,1
IMU,70625,200,958,311,-6,-4,1
IMU,70645,202,953,307,-6,-4,1
IMU,70665,206,948,306,-6,-5,1
IMU,70685,216,940,305,-6,-4,1
IMU,70705,225,942,306,-6,-4,1
IMU,70725,230,947,309,-6,-4,1
IMU,70745,223,953,308,-6,-4,0
IMU,70765,216,958,307,-6,-4,0
IMU,70785,208,961,305,-6,-4,1
IMU,70805,203,960,307,-6,-4,1
IMU,70825,204,954,305,-6,-4,1
IMU,70845,206,947,302,-6,-5,1
IMU,70865,214,945,300,-6,-4,1
IMU,70885,221,944,305,-6,-4,1
IMU,70905,226,945,306,-6,-4,1
IMU,70925,223,951,306,-6,-4,1
IMU,70945,218,954,311,-6,-4,1
IMU,70965,212,954,315,-6,-4,1
IMU,70985,208,956,311,-6,-4,1
IMU,71005,203,955,311,-6,-4,1
IMU,71025,204,949,311,-6,-4,1
IMU,71045,212,946,309,-6,-4,1
IMU,71065,218,943,311,-6,-5,2
IMU,71085,225,944,310,-6,-4,1
IMU,71105,225,944,308,-6,-4,1
IMU,71125,221,949,311,-6,-4,1
IMU,71145,218,954,311,-6,-4,1
IMU,71165,214,959,314,-6,-4,1
IMU,71185,213,957,307,-6,-4,1
IMU,71205,212,953,306,-6,-4,1
IMU,71225,215,949,305,-6,-4,1
IMU,71245,223,945,305,-6,-4,1
IMU,71265,225,943,305,-6,-4,1
IMU,71285,226,944,304,-6,-4,1
IMU,71305,224,950,305,-6,-4,0
IMU,71325,220,953,306,-6,-4,0
IMU,71345,216,956,308,-6,-4,0
IMU,71365,215,956,304,-6,-4,0
IMU,71385,215,954,305,-6,-4,0
IMU,71405,214,949,304,-6,-4,0
IMU,71425,220,946,305,-6,-4,0
IMU,71445,223,944,308,-6,-4,0
IMU,71465,222,947,309,-6,-4,0
IMU,71485,221,949,308,-6,-4,0
IMU,71505,218,948,310,-6,-4,0
IMU,71525,214,955,312,-6,-4,0
IMU,71545,212,952,309,-6,-4,0
IMU,71565,210,952,308,-6,-4,0
IMU,71585,214,950,308,-6,-4,0
IMU,71605,218,948,308,-6,-4,0
IMU,71625,220,948,309,-6,-4,0
IMU,71645,223,948,308,-6,-4,0
IMU,71665,221,947,307,-6,-4,0
IMU,71685,221,953,307,-6,-4,0
IMU,71705,217,952,307,-6,-4,0
IMU,71725,218,950,305,-6,-4,0
IMU,71745,220,955,307,-6,-4,0
IMU,71765,211,952,307,-6,-4,0
IMU,71785,213,955,307,-6,-4,0
IMU,71805,220,947,305,-6,-4,0
IMU,71825,218,947,303,-6,-4,0
IMU,71845,216,945,304,-6,-4,0
IMU,71865,212,948,308,-6,-4,1
IMU,71885,212,953,308,-6,-4,1
IMU,71905,214,951,307,-6,-4,1
IMU,71925,212,953,309,-6,-4,1
IMU,71945,213,953,309,-6,-4,1
IMU,71965,222,950,310,-6,-4,1
IMU,71985,226,950,307,-6,-4,1
IMU,72005,225,943,307,-6,-4,1
IMU,72025,220,944,309,-6,-4,1
IMU,72045,212,946,308,-6,-4,1
IMU,72065,222,948,313,-6,-4,1
IMU,72085,218,950,309,-6,-4,1
IMU,72105,219,948,306,-6,-4,1
IMU,72125,222,950,310,-6,-4,1
IMU,72145,227,953,312,-6,-4,1
IMU,72165,228,956,311,-6,-4,0
IMU,72185,227,952,307,-6,-4,0
IMU,72205,223,945,307,-6,-4,0
IMU,72225,219,942,305,-6,-4,0
IMU,72245,221,947,305,-6,-4,0
IMU,72265,218,949,311,-6,-4,0
IMU,72285,218,954,308,-6,-4,0
IMU,72305,217,953,310,-6,-4,0
IMU,72325,221,952,307,-6,-4,0
IMU,72345,224,954,309,-6,-4,0
IMU,72365,223,949,312,-6,-4,0
IMU,72385,220,947,308,-6,-4,0
IMU,72405,214,943,307,-6,-4,0
IMU,72425,210,946,307,-6,-4,0
IMU,72445,211,954,310,-6,-4,0
IMU,72465,214,954,310,-6,-4,0
IMU,72485,216,953,311,-6,-4,0
IMU,72505,220,952,310,-6,-4,0
IMU,72525,217,953,310,-6,-4,0
IMU,72545,218,952,307,-6,-4,0
IMU,72565,218,949,306,-6,-4,0
IMU,72585,217,946,305,-6,-4,0
IMU,72605,216,943,303,-6,-4,0
IMU,72625,217,948,304,-6,-4,0
IMU,72645,217,951,306,-6,-4,0
IMU,72665,218,953,309,-6,-4,0
IMU,72685,216,953,310,-6,-4,0
IMU,72705,217,950,312,-6,-4,0
IMU,72725,222,947,312,-6,-4,0
IMU,72745,225,944,311,-6,-4,0
IMU,72765,223,946,315,-6,-4,0
IMU,72785,221,947,313,-6,-4,0
IMU,72805,223,950,313,-6,-4,0
IMU,72825,219,954,313,-6,-4,0
IMU,72845,220,953,310,-6,-4,0
IMU,72865,216,952,307,-6,-4,0
IMU,72885,215,950,307,-6,-4,0
IMU,72905,219,945,308,-6,-4,0
IMU,72925,217,946,307,-6,-4,0
IMU,72945,218,949,306,-6,-4,0
IMU,72965,220,950,308,-6,-4,0
IMU,72985,224,952,305,-6,-4,-1
IMU,73005,223,953,303,-6,-4,-1
IMU,73025,217,954,302,-6,-4,-1
IMU,73045,214,954,304,-6,-4,-1
IMU,73065,212,955,300,-6,-4,-1
IMU,73085,209,950,300,-6,-4,-1
IMU,73105,210,951,299,-6,-4,-1
IMU,73125,213,949,301,-6,-4,-1
IMU,73145,211,951,305,-6,-4,0
IMU,73165,212,953,307,-6,-4,0
IMU,73185,211,954,310,-6,-4,0
IMU,73205,209,951,313,-6,-4,0
IMU,73225,208,946,315,-6,-4,0
IMU,73245,204,948,322,-6,-4,0
IMU,73265,201,948,320,-6,-4,0
IMU,73285,197,944,321,-6,-4,0
IMU,73305,197,947,318,-6,-4,0
IMU,73325,200,948,316,-6,-4,0
IMU,73345,201,953,311,-6,-4,1
IMU,73365,205,952,309,-6,-4,1
IMU,73385,210,952,304,-6,-4,1
IMU,73405,212,953,300,-6,-4,1
IMU,73425,215,954,294,-6,-4,1
IMU,73445,216,956,291,-6,-4,1
IMU,73465,217,957,290,-6,-4,1
IMU,73485,214,956,291,-6,-4,1
IMU,73505,214,955,291,-6,-4,1
IMU,73525,213,952,293,-6,-4,1
IMU,73545,211,951,301,-6,-4,1
IMU,73565,210,951,305,-6,-4,1
IMU,73585,211,951,312,-6,-4,1
IMU,73605,210,949,315,-6,-4,1
IMU,73625,208,950,314,-6,-4,1
IMU,73645,209,949,317,-6,-5,2
IMU,73665,209,948,318,-6,-4,2
IMU,73685,207,946,319,-6,-5,2
IMU,73705,206,946,317,-6,-5,2
IMU,73725,210,948,317,-6,-5,2
IMU,73745,215,949,315,-6,-5,2
IMU,73765,223,955,312,-6,-5,2
IMU,73785,223,952,311,-6,-5,2
IMU,73805,223,949,307,-6,-5,2
IMU,73825,225,950,302,-6,-5,1
IMU,73845,222,950,306,-6,-4,1
IMU,73865,222,953,306,-6,-4,1
IMU,73885,221,950,305,-6,-4,0
IMU,73905,223,953,303,-6,-4,0
IMU,73925,223,951,303,-6,-4,0
IMU,73945,225,951,304,-6,-4,0
IMU,73965,222,952,306,-6,-4,0
IMU,73985,219,950,309,-6,-4,0
IMU,74005,214,947,310,-6,-4,0
IMU,74025,213,945,305,-6,-4,0
IMU,74045,212,953,313,-6,-4,0
IMU,74065,214,948,316,-6,-4,0
IMU,74085,218,947,318,-6,-4,0
IMU,74105,222,948,317,-6,-4,0
IMU,74125,223,945,315,-6,-4,0
IMU,74145,225,951,315,-6,-4,0
IMU,74165,217,945,310,-6,-4,0
IMU,74185,213,947,311,-6,-4,0
IMU,74205,212,947,307,-6,-4,0
IMU,74225,211,949,302,-6,-4,-1
IMU,74245,208,953,302,-6,-4,-1
IMU,74265,211,950,304,-6,-4,-1
IMU,74285,221,945,295,-6,-4,-1
IMU,74305,227,954,299,-6,-4,-1
IMU,74325,214,954,305,-6,-4,-1
IMU,74345,207,955,299,-6,-4,-1
IMU,74365,213,948,298,-6,-4,-1
IMU,74385,201,948,293,-6,-4,-1
IMU,74405,196,954,301,-6,-4,0
IMU,74425,209,950,300,-6,-4,0
IMU,74445,212,955,305,-6,-4,0
IMU,74465,212,953,310,-6,-4,0
IMU,74485,207,949,309,-6,-4,0
IMU,74505,209,956,311,-6,-4,0
IMU,74525,210,951,317,-6,-4,0
IMU,74545,202,951,316,-6,-4,0
IMU,74565,202,944,316,-6,-4,0
IMU,74585,208,942,314,-6,-4,0
IMU,74605,208,948,313,-6,-4,0
IMU,74625,207,944,314,-6,-4,0
IMU,74645,204,957,316,-6,-4,0
IMU,74665,209,953,314,-6,-4,0
IMU,74685,215,952,308,-6,-4,0
IMU,74705,212,954,311,-6,-4,0
IMU,74725,202,950,296,-6,-4,0
IMU,74745,207,958,305,-6,-4,0
IMU,74765,212,951,296,-6,-4,0
IMU,74785,210,947,299,-6,-4,0
IMU,74805,210,959,301,-6,-4,0
IMU,74825,210,955,302,-6,-4,0
IMU,74845,212,960,303,-6,-4,0
IMU,74865,208,955,304,-6,-4,-1
IMU,74885,203,948,305,-6,-4,-1
IMU,74905,206,953,309,-6,-4,-1
IMU,74925,205,949,307,-6,-4,0
IMU,74945,203,958,311,-6,-4,-1
IMU,74965,196,954,311,-6,-4,-1
IMU,74985,195,951,312,-6,-4,0
IMU,75005,200,953,316,-6,-4,0
IMU,75025,200,950,315,-6,-4,0
IMU,75045,198,948,312,-6,-4,0
IMU,75065,198,949,315,-6,-4,0
IMU,75085,203,952,315,-6,-4,0
IMU,75105,203,955,312,-6,-4,0
IMU,75125,203,954,314,-6,-4,0
IMU,75145,196,955,309,-6,-4,0
IMU,75165,197,956,307,-6,-4,0
IMU,75185,199,950,305,-6,-4,0
IMU,75205,200,950,303,-6,-4,0
IMU,75225,198,948,302,-6,-4,0
IMU,75245,203,952,303,-6,-4,1
IMU,75265,212,956,303,-6,-4,0
IMU,75285,213,956,302,-6,-4,0
IMU,75305,207,964,306,-6,-4,0
IMU,75325,198,957,303,-6,-4,0
IMU,75345,204,954,307,-6,-4,0
IMU,75365,203,949,306,-6,-4,0
IMU,75385,198,944,308,-6,-4,0
IMU,75405,195,946,308,-6,-4,0
IMU,75425,202,949,312,-6,-4,1
IMU,75445,203,956,313,-6,-4,0
IMU,75465,205,957,314,-6,-4,0
IMU,75485,203,955,315,-6,-4,0
IMU,75505,204,953,313,-6,-4,1
IMU,75525,206,952,312,-6,-4,1
IMU,75545,200,947,309,-6,-4,0
IMU,75565,192,947,308,-6,-4,0
IMU,75585,196,949,306,-6,-4,1
IMU,75605,201,954,305,-6,-4,1
IMU,75625,206,956,309,-6,-4,1
IMU,75645,205,955,303,-6,-4,1
IMU,75665,203,956,305,-6,-4,1
IMU,75685,212,953,303,-6,-4,1
IMU,75705,215,954,303,-6,-4,1
IMU,75725,211,954,304,-6,-4,0
IMU,75745,203,953,305,-6,-4,0
IMU,75765,203,951,305,-6,-4,0
IMU,75785,202,952,302,-6,-4,0
IMU,75805,201,952,302,-6,-4,0
IMU,75825,200,952,305,-6,-4,0
IMU,75845,201,948,310,-6,-4,0
IMU,75865,208,950,309,-6,-4,0
IMU,75885,206,949,310,-6,-4,0
IMU,75905,207,953,312,-6,-4,0
IMU,75925,198,957,311,-6,-4,0
IMU,75945,194,957,317,-6,-4,0
IMU,75965,206,952,314,-6,-4,0
IMU,75985,211,947,312,-6,-4,0
IMU,76005,204,952,310,-6,-4,0
IMU,76025,198,950,312,-6,-4,1
IMU,76045,202,950,308,-6,-4,0
IMU,76065,203,949,303,-6,-4,0
IMU,76085,202,952,309,-6,-4,0
IMU,76105,205,957,307,-6,-4,0
